date,city,product,category,tier,population_weight,demand_units
2023-01-02,Bid,Ibuprofen,fever_cold,tier2,0.12,95
2023-01-09,Mumbai,Paracetamol,fever_cold,metro,1.0,3222
2023-01-09,Mumbai,Azithromycin,antibiotic,metro,1.0,1656
2023-01-09,Mumbai,ORS Sachets,OTC,metro,1.0,1743
2023-01-09,Mumbai,Cetirizine,OTC,metro,1.0,1287
2023-01-09,Mumbai,Metformin,chronic,metro,1.0,1413
2023-01-09,Mumbai,Insulin Glargine,chronic,metro,1.0,726
2023-01-09,Mumbai,Omeprazole,gastro,metro,1.0,1360
2023-01-09,Mumbai,Amoxicillin,antibiotic,metro,1.0,2072
2023-01-09,Mumbai,Vitamin D3,chronic,metro,1.0,1057
2023-01-09,Mumbai,Ibuprofen,fever_cold,metro,1.0,2388
2023-01-09,Pune,Paracetamol,fever_cold,metro,0.75,2116
2023-01-09,Pune,Azithromycin,antibiotic,metro,0.75,1532
2023-01-09,Pune,ORS Sachets,OTC,metro,0.75,1811
2023-01-09,Pune,Cetirizine,OTC,metro,0.75,1033
2023-01-09,Pune,Metformin,chronic,metro,0.75,1060
2023-01-09,Pune,Insulin Glargine,chronic,metro,0.75,609
2023-01-09,Pune,Omeprazole,gastro,metro,0.75,1011
2023-01-09,Pune,Amoxicillin,antibiotic,metro,0.75,1525
2023-01-09,Pune,Vitamin D3,chronic,metro,0.75,798
2023-01-09,Pune,Ibuprofen,fever_cold,metro,0.75,1557
2023-01-09,Nagpur,Paracetamol,fever_cold,tier1,0.55,835
2023-01-09,Nagpur,Azithromycin,antibiotic,tier1,0.55,574
2023-01-09,Nagpur,ORS Sachets,OTC,tier1,0.55,646
2023-01-09,Nagpur,Cetirizine,OTC,tier1,0.55,527
2023-01-09,Nagpur,Metformin,chronic,tier1,0.55,449
2023-01-09,Nagpur,Insulin Glargine,chronic,tier1,0.55,239
2023-01-09,Nagpur,Omeprazole,gastro,tier1,0.55,444
2023-01-09,Nagpur,Amoxicillin,antibiotic,tier1,0.55,581
2023-01-09,Nagpur,Vitamin D3,chronic,tier1,0.55,317
2023-01-09,Nagpur,Ibuprofen,fever_cold,tier1,0.55,915
2023-01-09,Thane,Paracetamol,fever_cold,tier1,0.5,888
2023-01-09,Thane,Azithromycin,antibiotic,tier1,0.5,501
2023-01-09,Thane,ORS Sachets,OTC,tier1,0.5,523
2023-01-09,Thane,Cetirizine,OTC,tier1,0.5,337
2023-01-09,Thane,Metformin,chronic,tier1,0.5,391
2023-01-09,Thane,Insulin Glargine,chronic,tier1,0.5,208
2023-01-09,Thane,Omeprazole,gastro,tier1,0.5,329
2023-01-09,Thane,Amoxicillin,antibiotic,tier1,0.5,495
2023-01-09,Thane,Vitamin D3,chronic,tier1,0.5,269
2023-01-09,Thane,Ibuprofen,fever_cold,tier1,0.5,702
2023-01-09,Nashik,Paracetamol,fever_cold,tier1,0.42,683
2023-01-09,Nashik,Azithromycin,antibiotic,tier1,0.42,386
2023-01-09,Nashik,ORS Sachets,OTC,tier1,0.42,536
2023-01-09,Nashik,Cetirizine,OTC,tier1,0.42,338
2023-01-09,Nashik,Metformin,chronic,tier1,0.42,311
2023-01-09,Nashik,Insulin Glargine,chronic,tier1,0.42,187
2023-01-09,Nashik,Omeprazole,gastro,tier1,0.42,359
2023-01-09,Nashik,Amoxicillin,antibiotic,tier1,0.42,505
2023-01-09,Nashik,Vitamin D3,chronic,tier1,0.42,227
2023-01-09,Nashik,Ibuprofen,fever_cold,tier1,0.42,501
2023-01-09,Aurangabad,Paracetamol,fever_cold,tier1,0.38,589
2023-01-09,Aurangabad,Azithromycin,antibiotic,tier1,0.38,387
2023-01-09,Aurangabad,ORS Sachets,OTC,tier1,0.38,394
2023-01-09,Aurangabad,Cetirizine,OTC,tier1,0.38,251
2023-01-09,Aurangabad,Metformin,chronic,tier1,0.38,280
2023-01-09,Aurangabad,Insulin Glargine,chronic,tier1,0.38,179
2023-01-09,Aurangabad,Omeprazole,gastro,tier1,0.38,311
2023-01-09,Aurangabad,Amoxicillin,antibiotic,tier1,0.38,392
2023-01-09,Aurangabad,Vitamin D3,chronic,tier1,0.38,216
2023-01-09,Aurangabad,Ibuprofen,fever_cold,tier1,0.38,472
2023-01-09,Solapur,Paracetamol,fever_cold,tier2,0.3,296
2023-01-09,Solapur,Azithromycin,antibiotic,tier2,0.3,167
2023-01-09,Solapur,ORS Sachets,OTC,tier2,0.3,206
2023-01-09,Solapur,Cetirizine,OTC,tier2,0.3,107
2023-01-09,Solapur,Metformin,chronic,tier2,0.3,130
2023-01-09,Solapur,Insulin Glargine,chronic,tier2,0.3,72
2023-01-09,Solapur,Omeprazole,gastro,tier2,0.3,127
2023-01-09,Solapur,Amoxicillin,antibiotic,tier2,0.3,210
2023-01-09,Solapur,Vitamin D3,chronic,tier2,0.3,90
2023-01-09,Solapur,Ibuprofen,fever_cold,tier2,0.3,217
2023-01-09,Kolhapur,Paracetamol,fever_cold,tier2,0.28,261
2023-01-09,Kolhapur,Azithromycin,antibiotic,tier2,0.28,150
2023-01-09,Kolhapur,ORS Sachets,OTC,tier2,0.28,146
2023-01-09,Kolhapur,Cetirizine,OTC,tier2,0.28,112
2023-01-09,Kolhapur,Metformin,chronic,tier2,0.28,109
2023-01-09,Kolhapur,Insulin Glargine,chronic,tier2,0.28,65
2023-01-09,Kolhapur,Omeprazole,gastro,tier2,0.28,121
2023-01-09,Kolhapur,Amoxicillin,antibiotic,tier2,0.28,180
2023-01-09,Kolhapur,Vitamin D3,chronic,tier2,0.28,82
2023-01-09,Kolhapur,Ibuprofen,fever_cold,tier2,0.28,232
2023-01-09,Amravati,Paracetamol,fever_cold,tier2,0.25,198
2023-01-09,Amravati,Azithromycin,antibiotic,tier2,0.25,137
2023-01-09,Amravati,ORS Sachets,OTC,tier2,0.25,146
2023-01-09,Amravati,Cetirizine,OTC,tier2,0.25,123
2023-01-09,Amravati,Metformin,chronic,tier2,0.25,97
2023-01-09,Amravati,Insulin Glargine,chronic,tier2,0.25,57
2023-01-09,Amravati,Omeprazole,gastro,tier2,0.25,82
2023-01-09,Amravati,Amoxicillin,antibiotic,tier2,0.25,153
2023-01-09,Amravati,Vitamin D3,chronic,tier2,0.25,80
2023-01-09,Amravati,Ibuprofen,fever_cold,tier2,0.25,182
2023-01-09,Nanded,Paracetamol,fever_cold,tier2,0.22,180
2023-01-09,Nanded,Azithromycin,antibiotic,tier2,0.22,131
2023-01-09,Nanded,ORS Sachets,OTC,tier2,0.22,153
2023-01-09,Nanded,Cetirizine,OTC,tier2,0.22,98
2023-01-09,Nanded,Metformin,chronic,tier2,0.22,96
2023-01-09,Nanded,Insulin Glargine,chronic,tier2,0.22,50
2023-01-09,Nanded,Omeprazole,gastro,tier2,0.22,98
2023-01-09,Nanded,Amoxicillin,antibiotic,tier2,0.22,174
2023-01-09,Nanded,Vitamin D3,chronic,tier2,0.22,68
2023-01-09,Nanded,Ibuprofen,fever_cold,tier2,0.22,134
2023-01-09,Sangli,Paracetamol,fever_cold,tier2,0.2,163
2023-01-09,Sangli,Azithromycin,antibiotic,tier2,0.2,116
2023-01-09,Sangli,ORS Sachets,OTC,tier2,0.2,112
2023-01-09,Sangli,Cetirizine,OTC,tier2,0.2,104
2023-01-09,Sangli,Metformin,chronic,tier2,0.2,86
2023-01-09,Sangli,Insulin Glargine,chronic,tier2,0.2,46
2023-01-09,Sangli,Omeprazole,gastro,tier2,0.2,78
2023-01-09,Sangli,Amoxicillin,antibiotic,tier2,0.2,112
2023-01-09,Sangli,Vitamin D3,chronic,tier2,0.2,59
2023-01-09,Sangli,Ibuprofen,fever_cold,tier2,0.2,145
2023-01-09,Jalgaon,Paracetamol,fever_cold,tier2,0.22,212
2023-01-09,Jalgaon,Azithromycin,antibiotic,tier2,0.22,149
2023-01-09,Jalgaon,ORS Sachets,OTC,tier2,0.22,104
2023-01-09,Jalgaon,Cetirizine,OTC,tier2,0.22,76
2023-01-09,Jalgaon,Metformin,chronic,tier2,0.22,91
2023-01-09,Jalgaon,Insulin Glargine,chronic,tier2,0.22,49
2023-01-09,Jalgaon,Omeprazole,gastro,tier2,0.22,86
2023-01-09,Jalgaon,Amoxicillin,antibiotic,tier2,0.22,151
2023-01-09,Jalgaon,Vitamin D3,chronic,tier2,0.22,71
2023-01-09,Jalgaon,Ibuprofen,fever_cold,tier2,0.22,172
2023-01-09,Akola,Paracetamol,fever_cold,tier2,0.18,153
2023-01-09,Akola,Azithromycin,antibiotic,tier2,0.18,74
2023-01-09,Akola,ORS Sachets,OTC,tier2,0.18,108
2023-01-09,Akola,Cetirizine,OTC,tier2,0.18,82
2023-01-09,Akola,Metformin,chronic,tier2,0.18,78
2023-01-09,Akola,Insulin Glargine,chronic,tier2,0.18,42
2023-01-09,Akola,Omeprazole,gastro,tier2,0.18,67
2023-01-09,Akola,Amoxicillin,antibiotic,tier2,0.18,93
2023-01-09,Akola,Vitamin D3,chronic,tier2,0.18,48
2023-01-09,Akola,Ibuprofen,fever_cold,tier2,0.18,123
2023-01-09,Latur,Paracetamol,fever_cold,tier2,0.17,124
2023-01-09,Latur,Azithromycin,antibiotic,tier2,0.17,96
2023-01-09,Latur,ORS Sachets,OTC,tier2,0.17,94
2023-01-09,Latur,Cetirizine,OTC,tier2,0.17,72
2023-01-09,Latur,Metformin,chronic,tier2,0.17,68
2023-01-09,Latur,Insulin Glargine,chronic,tier2,0.17,34
2023-01-09,Latur,Omeprazole,gastro,tier2,0.17,76
2023-01-09,Latur,Amoxicillin,antibiotic,tier2,0.17,94
2023-01-09,Latur,Vitamin D3,chronic,tier2,0.17,50
2023-01-09,Latur,Ibuprofen,fever_cold,tier2,0.17,112
2023-01-09,Dhule,Paracetamol,fever_cold,tier2,0.16,152
2023-01-09,Dhule,Azithromycin,antibiotic,tier2,0.16,88
2023-01-09,Dhule,ORS Sachets,OTC,tier2,0.16,84
2023-01-09,Dhule,Cetirizine,OTC,tier2,0.16,69
2023-01-09,Dhule,Metformin,chronic,tier2,0.16,73
2023-01-09,Dhule,Insulin Glargine,chronic,tier2,0.16,38
2023-01-09,Dhule,Omeprazole,gastro,tier2,0.16,61
2023-01-09,Dhule,Amoxicillin,antibiotic,tier2,0.16,89
2023-01-09,Dhule,Vitamin D3,chronic,tier2,0.16,43
2023-01-09,Dhule,Ibuprofen,fever_cold,tier2,0.16,121
2023-01-09,Ahmednagar,Paracetamol,fever_cold,tier2,0.2,178
2023-01-09,Ahmednagar,Azithromycin,antibiotic,tier2,0.2,122
2023-01-09,Ahmednagar,ORS Sachets,OTC,tier2,0.2,80
2023-01-09,Ahmednagar,Cetirizine,OTC,tier2,0.2,78
2023-01-09,Ahmednagar,Metformin,chronic,tier2,0.2,82
2023-01-09,Ahmednagar,Insulin Glargine,chronic,tier2,0.2,48
2023-01-09,Ahmednagar,Omeprazole,gastro,tier2,0.2,77
2023-01-09,Ahmednagar,Amoxicillin,antibiotic,tier2,0.2,124
2023-01-09,Ahmednagar,Vitamin D3,chronic,tier2,0.2,61
2023-01-09,Ahmednagar,Ibuprofen,fever_cold,tier2,0.2,140
2023-01-09,Chandrapur,Paracetamol,fever_cold,tier2,0.15,142
2023-01-09,Chandrapur,Azithromycin,antibiotic,tier2,0.15,85
2023-01-09,Chandrapur,ORS Sachets,OTC,tier2,0.15,86
2023-01-09,Chandrapur,Cetirizine,OTC,tier2,0.15,80
2023-01-09,Chandrapur,Metformin,chronic,tier2,0.15,68
2023-01-09,Chandrapur,Insulin Glargine,chronic,tier2,0.15,38
2023-01-09,Chandrapur,Omeprazole,gastro,tier2,0.15,41
2023-01-09,Chandrapur,Amoxicillin,antibiotic,tier2,0.15,112
2023-01-09,Chandrapur,Vitamin D3,chronic,tier2,0.15,47
2023-01-09,Chandrapur,Ibuprofen,fever_cold,tier2,0.15,138
2023-01-09,Parbhani,Paracetamol,fever_cold,tier2,0.14,136
2023-01-09,Parbhani,Azithromycin,antibiotic,tier2,0.14,90
2023-01-09,Parbhani,ORS Sachets,OTC,tier2,0.14,95
2023-01-09,Parbhani,Cetirizine,OTC,tier2,0.14,73
2023-01-09,Parbhani,Metformin,chronic,tier2,0.14,65
2023-01-09,Parbhani,Insulin Glargine,chronic,tier2,0.14,34
2023-01-09,Parbhani,Omeprazole,gastro,tier2,0.14,46
2023-01-09,Parbhani,Amoxicillin,antibiotic,tier2,0.14,85
2023-01-09,Parbhani,Vitamin D3,chronic,tier2,0.14,43
2023-01-09,Parbhani,Ibuprofen,fever_cold,tier2,0.14,108
2023-01-09,Ichalkaranji,Paracetamol,fever_cold,tier2,0.13,98
2023-01-09,Ichalkaranji,Azithromycin,antibiotic,tier2,0.13,56
2023-01-09,Ichalkaranji,ORS Sachets,OTC,tier2,0.13,69
2023-01-09,Ichalkaranji,Cetirizine,OTC,tier2,0.13,64
2023-01-09,Ichalkaranji,Metformin,chronic,tier2,0.13,59
2023-01-09,Ichalkaranji,Insulin Glargine,chronic,tier2,0.13,33
2023-01-09,Ichalkaranji,Omeprazole,gastro,tier2,0.13,56
2023-01-09,Ichalkaranji,Amoxicillin,antibiotic,tier2,0.13,81
2023-01-09,Ichalkaranji,Vitamin D3,chronic,tier2,0.13,36
2023-01-09,Ichalkaranji,Ibuprofen,fever_cold,tier2,0.13,95
2023-01-09,Bid,Paracetamol,fever_cold,tier2,0.12,101
2023-01-09,Bid,Azithromycin,antibiotic,tier2,0.12,61
2023-01-09,Bid,ORS Sachets,OTC,tier2,0.12,73
2023-01-09,Bid,Cetirizine,OTC,tier2,0.12,57
2023-01-09,Bid,Metformin,chronic,tier2,0.12,53
2023-01-09,Bid,Insulin Glargine,chronic,tier2,0.12,28
2023-01-09,Bid,Omeprazole,gastro,tier2,0.12,38
2023-01-09,Bid,Amoxicillin,antibiotic,tier2,0.12,71
2023-01-09,Bid,Vitamin D3,chronic,tier2,0.12,36
2023-01-09,Bid,Ibuprofen,fever_cold,tier2,0.12,103
2023-01-16,Mumbai,Paracetamol,fever_cold,metro,1.0,2716
2023-01-16,Mumbai,Azithromycin,antibiotic,metro,1.0,1911
2023-01-16,Mumbai,ORS Sachets,OTC,metro,1.0,2087
2023-01-16,Mumbai,Cetirizine,OTC,metro,1.0,1508
2023-01-16,Mumbai,Metformin,chronic,metro,1.0,1465
2023-01-16,Mumbai,Insulin Glargine,chronic,metro,1.0,774
2023-01-16,Mumbai,Omeprazole,gastro,metro,1.0,1225
2023-01-16,Mumbai,Amoxicillin,antibiotic,metro,1.0,2097
2023-01-16,Mumbai,Vitamin D3,chronic,metro,1.0,968
2023-01-16,Mumbai,Ibuprofen,fever_cold,metro,1.0,2690
2023-01-16,Pune,Paracetamol,fever_cold,metro,0.75,2006
2023-01-16,Pune,Azithromycin,antibiotic,metro,0.75,1387
2023-01-16,Pune,ORS Sachets,OTC,metro,0.75,1477
2023-01-16,Pune,Cetirizine,OTC,metro,0.75,1154
2023-01-16,Pune,Metformin,chronic,metro,0.75,1026
2023-01-16,Pune,Insulin Glargine,chronic,metro,0.75,590
2023-01-16,Pune,Omeprazole,gastro,metro,0.75,984
2023-01-16,Pune,Amoxicillin,antibiotic,metro,0.75,1613
2023-01-16,Pune,Vitamin D3,chronic,metro,0.75,750
2023-01-16,Pune,Ibuprofen,fever_cold,metro,0.75,2247
2023-01-16,Nagpur,Paracetamol,fever_cold,tier1,0.55,785
2023-01-16,Nagpur,Azithromycin,antibiotic,tier1,0.55,540
2023-01-16,Nagpur,ORS Sachets,OTC,tier1,0.55,462
2023-01-16,Nagpur,Cetirizine,OTC,tier1,0.55,474
2023-01-16,Nagpur,Metformin,chronic,tier1,0.55,400
2023-01-16,Nagpur,Insulin Glargine,chronic,tier1,0.55,239
2023-01-16,Nagpur,Omeprazole,gastro,tier1,0.55,379
2023-01-16,Nagpur,Amoxicillin,antibiotic,tier1,0.55,657
2023-01-16,Nagpur,Vitamin D3,chronic,tier1,0.55,294
2023-01-16,Nagpur,Ibuprofen,fever_cold,tier1,0.55,728
2023-01-16,Thane,Paracetamol,fever_cold,tier1,0.5,906
2023-01-16,Thane,Azithromycin,antibiotic,tier1,0.5,512
2023-01-16,Thane,ORS Sachets,OTC,tier1,0.5,504
2023-01-16,Thane,Cetirizine,OTC,tier1,0.5,400
2023-01-16,Thane,Metformin,chronic,tier1,0.5,417
2023-01-16,Thane,Insulin Glargine,chronic,tier1,0.5,217
2023-01-16,Thane,Omeprazole,gastro,tier1,0.5,333
2023-01-16,Thane,Amoxicillin,antibiotic,tier1,0.5,530
2023-01-16,Thane,Vitamin D3,chronic,tier1,0.5,267
2023-01-16,Thane,Ibuprofen,fever_cold,tier1,0.5,662
2023-01-16,Nashik,Paracetamol,fever_cold,tier1,0.42,580
2023-01-16,Nashik,Azithromycin,antibiotic,tier1,0.42,360
2023-01-16,Nashik,ORS Sachets,OTC,tier1,0.42,405
2023-01-16,Nashik,Cetirizine,OTC,tier1,0.42,371
2023-01-16,Nashik,Metformin,chronic,tier1,0.42,317
2023-01-16,Nashik,Insulin Glargine,chronic,tier1,0.42,183
2023-01-16,Nashik,Omeprazole,gastro,tier1,0.42,338
2023-01-16,Nashik,Amoxicillin,antibiotic,tier1,0.42,560
2023-01-16,Nashik,Vitamin D3,chronic,tier1,0.42,228
2023-01-16,Nashik,Ibuprofen,fever_cold,tier1,0.42,554
2023-01-16,Aurangabad,Paracetamol,fever_cold,tier1,0.38,550
2023-01-16,Aurangabad,Azithromycin,antibiotic,tier1,0.38,407
2023-01-16,Aurangabad,ORS Sachets,OTC,tier1,0.38,405
2023-01-16,Aurangabad,Cetirizine,OTC,tier1,0.38,299
2023-01-16,Aurangabad,Metformin,chronic,tier1,0.38,281
2023-01-16,Aurangabad,Insulin Glargine,chronic,tier1,0.38,161
2023-01-16,Aurangabad,Omeprazole,gastro,tier1,0.38,280
2023-01-16,Aurangabad,Amoxicillin,antibiotic,tier1,0.38,370
2023-01-16,Aurangabad,Vitamin D3,chronic,tier1,0.38,219
2023-01-16,Aurangabad,Ibuprofen,fever_cold,tier1,0.38,506
2023-01-16,Solapur,Paracetamol,fever_cold,tier2,0.3,255
2023-01-16,Solapur,Azithromycin,antibiotic,tier2,0.3,136
2023-01-16,Solapur,ORS Sachets,OTC,tier2,0.3,180
2023-01-16,Solapur,Cetirizine,OTC,tier2,0.3,130
2023-01-16,Solapur,Metformin,chronic,tier2,0.3,126
2023-01-16,Solapur,Insulin Glargine,chronic,tier2,0.3,77
2023-01-16,Solapur,Omeprazole,gastro,tier2,0.3,119
2023-01-16,Solapur,Amoxicillin,antibiotic,tier2,0.3,171
2023-01-16,Solapur,Vitamin D3,chronic,tier2,0.3,87
2023-01-16,Solapur,Ibuprofen,fever_cold,tier2,0.3,244
2023-01-16,Kolhapur,Paracetamol,fever_cold,tier2,0.28,273
2023-01-16,Kolhapur,Azithromycin,antibiotic,tier2,0.28,156
2023-01-16,Kolhapur,ORS Sachets,OTC,tier2,0.28,185
2023-01-16,Kolhapur,Cetirizine,OTC,tier2,0.28,135
2023-01-16,Kolhapur,Metformin,chronic,tier2,0.28,126
2023-01-16,Kolhapur,Insulin Glargine,chronic,tier2,0.28,61
2023-01-16,Kolhapur,Omeprazole,gastro,tier2,0.28,116
2023-01-16,Kolhapur,Amoxicillin,antibiotic,tier2,0.28,197
2023-01-16,Kolhapur,Vitamin D3,chronic,tier2,0.28,78
2023-01-16,Kolhapur,Ibuprofen,fever_cold,tier2,0.28,196
2023-01-16,Amravati,Paracetamol,fever_cold,tier2,0.25,198
2023-01-16,Amravati,Azithromycin,antibiotic,tier2,0.25,123
2023-01-16,Amravati,ORS Sachets,OTC,tier2,0.25,139
2023-01-16,Amravati,Cetirizine,OTC,tier2,0.25,116
2023-01-16,Amravati,Metformin,chronic,tier2,0.25,110
2023-01-16,Amravati,Insulin Glargine,chronic,tier2,0.25,63
2023-01-16,Amravati,Omeprazole,gastro,tier2,0.25,89
2023-01-16,Amravati,Amoxicillin,antibiotic,tier2,0.25,142
2023-01-16,Amravati,Vitamin D3,chronic,tier2,0.25,80
2023-01-16,Amravati,Ibuprofen,fever_cold,tier2,0.25,204
2023-01-16,Nanded,Paracetamol,fever_cold,tier2,0.22,192
2023-01-16,Nanded,Azithromycin,antibiotic,tier2,0.22,126
2023-01-16,Nanded,ORS Sachets,OTC,tier2,0.22,131
2023-01-16,Nanded,Cetirizine,OTC,tier2,0.22,105
2023-01-16,Nanded,Metformin,chronic,tier2,0.22,91
2023-01-16,Nanded,Insulin Glargine,chronic,tier2,0.22,54
2023-01-16,Nanded,Omeprazole,gastro,tier2,0.22,73
2023-01-16,Nanded,Amoxicillin,antibiotic,tier2,0.22,127
2023-01-16,Nanded,Vitamin D3,chronic,tier2,0.22,64
2023-01-16,Nanded,Ibuprofen,fever_cold,tier2,0.22,163
2023-01-16,Sangli,Paracetamol,fever_cold,tier2,0.2,157
2023-01-16,Sangli,Azithromycin,antibiotic,tier2,0.2,101
2023-01-16,Sangli,ORS Sachets,OTC,tier2,0.2,93
2023-01-16,Sangli,Cetirizine,OTC,tier2,0.2,96
2023-01-16,Sangli,Metformin,chronic,tier2,0.2,84
2023-01-16,Sangli,Insulin Glargine,chronic,tier2,0.2,44
2023-01-16,Sangli,Omeprazole,gastro,tier2,0.2,71
2023-01-16,Sangli,Amoxicillin,antibiotic,tier2,0.2,131
2023-01-16,Sangli,Vitamin D3,chronic,tier2,0.2,58
2023-01-16,Sangli,Ibuprofen,fever_cold,tier2,0.2,143
2023-01-16,Jalgaon,Paracetamol,fever_cold,tier2,0.22,189
2023-01-16,Jalgaon,Azithromycin,antibiotic,tier2,0.22,124
2023-01-16,Jalgaon,ORS Sachets,OTC,tier2,0.22,104
2023-01-16,Jalgaon,Cetirizine,OTC,tier2,0.22,106
2023-01-16,Jalgaon,Metformin,chronic,tier2,0.22,89
2023-01-16,Jalgaon,Insulin Glargine,chronic,tier2,0.22,53
2023-01-16,Jalgaon,Omeprazole,gastro,tier2,0.22,85
2023-01-16,Jalgaon,Amoxicillin,antibiotic,tier2,0.22,130
2023-01-16,Jalgaon,Vitamin D3,chronic,tier2,0.22,63
2023-01-16,Jalgaon,Ibuprofen,fever_cold,tier2,0.22,164
2023-01-16,Akola,Paracetamol,fever_cold,tier2,0.18,181
2023-01-16,Akola,Azithromycin,antibiotic,tier2,0.18,81
2023-01-16,Akola,ORS Sachets,OTC,tier2,0.18,135
2023-01-16,Akola,Cetirizine,OTC,tier2,0.18,78
2023-01-16,Akola,Metformin,chronic,tier2,0.18,76
2023-01-16,Akola,Insulin Glargine,chronic,tier2,0.18,41
2023-01-16,Akola,Omeprazole,gastro,tier2,0.18,65
2023-01-16,Akola,Amoxicillin,antibiotic,tier2,0.18,107
2023-01-16,Akola,Vitamin D3,chronic,tier2,0.18,51
2023-01-16,Akola,Ibuprofen,fever_cold,tier2,0.18,135
2023-01-16,Latur,Paracetamol,fever_cold,tier2,0.17,141
2023-01-16,Latur,Azithromycin,antibiotic,tier2,0.17,112
2023-01-16,Latur,ORS Sachets,OTC,tier2,0.17,84
2023-01-16,Latur,Cetirizine,OTC,tier2,0.17,77
2023-01-16,Latur,Metformin,chronic,tier2,0.17,72
2023-01-16,Latur,Insulin Glargine,chronic,tier2,0.17,39
2023-01-16,Latur,Omeprazole,gastro,tier2,0.17,71
2023-01-16,Latur,Amoxicillin,antibiotic,tier2,0.17,102
2023-01-16,Latur,Vitamin D3,chronic,tier2,0.17,45
2023-01-16,Latur,Ibuprofen,fever_cold,tier2,0.17,139
2023-01-16,Dhule,Paracetamol,fever_cold,tier2,0.16,123
2023-01-16,Dhule,Azithromycin,antibiotic,tier2,0.16,76
2023-01-16,Dhule,ORS Sachets,OTC,tier2,0.16,106
2023-01-16,Dhule,Cetirizine,OTC,tier2,0.16,69
2023-01-16,Dhule,Metformin,chronic,tier2,0.16,70
2023-01-16,Dhule,Insulin Glargine,chronic,tier2,0.16,41
2023-01-16,Dhule,Omeprazole,gastro,tier2,0.16,58
2023-01-16,Dhule,Amoxicillin,antibiotic,tier2,0.16,110
2023-01-16,Dhule,Vitamin D3,chronic,tier2,0.16,46
2023-01-16,Dhule,Ibuprofen,fever_cold,tier2,0.16,150
2023-01-16,Ahmednagar,Paracetamol,fever_cold,tier2,0.2,161
2023-01-16,Ahmednagar,Azithromycin,antibiotic,tier2,0.2,121
2023-01-16,Ahmednagar,ORS Sachets,OTC,tier2,0.2,135
2023-01-16,Ahmednagar,Cetirizine,OTC,tier2,0.2,93
2023-01-16,Ahmednagar,Metformin,chronic,tier2,0.2,81
2023-01-16,Ahmednagar,Insulin Glargine,chronic,tier2,0.2,48
2023-01-16,Ahmednagar,Omeprazole,gastro,tier2,0.2,61
2023-01-16,Ahmednagar,Amoxicillin,antibiotic,tier2,0.2,129
2023-01-16,Ahmednagar,Vitamin D3,chronic,tier2,0.2,61
2023-01-16,Ahmednagar,Ibuprofen,fever_cold,tier2,0.2,156
2023-01-16,Chandrapur,Paracetamol,fever_cold,tier2,0.15,91
2023-01-16,Chandrapur,Azithromycin,antibiotic,tier2,0.15,69
2023-01-16,Chandrapur,ORS Sachets,OTC,tier2,0.15,80
2023-01-16,Chandrapur,Cetirizine,OTC,tier2,0.15,70
2023-01-16,Chandrapur,Metformin,chronic,tier2,0.15,64
2023-01-16,Chandrapur,Insulin Glargine,chronic,tier2,0.15,36
2023-01-16,Chandrapur,Omeprazole,gastro,tier2,0.15,62
2023-01-16,Chandrapur,Amoxicillin,antibiotic,tier2,0.15,83
2023-01-16,Chandrapur,Vitamin D3,chronic,tier2,0.15,46
2023-01-16,Chandrapur,Ibuprofen,fever_cold,tier2,0.15,121
2023-01-16,Parbhani,Paracetamol,fever_cold,tier2,0.14,126
2023-01-16,Parbhani,Azithromycin,antibiotic,tier2,0.14,74
2023-01-16,Parbhani,ORS Sachets,OTC,tier2,0.14,107
2023-01-16,Parbhani,Cetirizine,OTC,tier2,0.14,67
2023-01-16,Parbhani,Metformin,chronic,tier2,0.14,56
2023-01-16,Parbhani,Insulin Glargine,chronic,tier2,0.14,34
2023-01-16,Parbhani,Omeprazole,gastro,tier2,0.14,59
2023-01-16,Parbhani,Amoxicillin,antibiotic,tier2,0.14,82
2023-01-16,Parbhani,Vitamin D3,chronic,tier2,0.14,44
2023-01-16,Parbhani,Ibuprofen,fever_cold,tier2,0.14,112
2023-01-16,Ichalkaranji,Paracetamol,fever_cold,tier2,0.13,86
2023-01-16,Ichalkaranji,Azithromycin,antibiotic,tier2,0.13,73
2023-01-16,Ichalkaranji,ORS Sachets,OTC,tier2,0.13,73
2023-01-16,Ichalkaranji,Cetirizine,OTC,tier2,0.13,62
2023-01-16,Ichalkaranji,Metformin,chronic,tier2,0.13,57
2023-01-16,Ichalkaranji,Insulin Glargine,chronic,tier2,0.13,32
2023-01-16,Ichalkaranji,Omeprazole,gastro,tier2,0.13,59
2023-01-16,Ichalkaranji,Amoxicillin,antibiotic,tier2,0.13,80
2023-01-16,Ichalkaranji,Vitamin D3,chronic,tier2,0.13,40
2023-01-16,Ichalkaranji,Ibuprofen,fever_cold,tier2,0.13,108
2023-01-16,Bid,Paracetamol,fever_cold,tier2,0.12,103
2023-01-16,Bid,Azithromycin,antibiotic,tier2,0.12,71
2023-01-16,Bid,ORS Sachets,OTC,tier2,0.12,66
2023-01-16,Bid,Cetirizine,OTC,tier2,0.12,51
2023-01-16,Bid,Metformin,chronic,tier2,0.12,47
2023-01-16,Bid,Insulin Glargine,chronic,tier2,0.12,29
2023-01-16,Bid,Omeprazole,gastro,tier2,0.12,48
2023-01-16,Bid,Amoxicillin,antibiotic,tier2,0.12,86
2023-01-16,Bid,Vitamin D3,chronic,tier2,0.12,37
2023-01-16,Bid,Ibuprofen,fever_cold,tier2,0.12,90
